state,city,year,storeType,price
Chihuahua,Chihuahua,2015,Mom and Pop Store,15
Sonora,San Luis Río Colorado,2015,Mom and Pop Store,15
Tamaulipas,Matamoros,2015,Mom and Pop Store,16
NuevoLeon,ZM Monterrey,2015,Mom and Pop Store,14
Sonora,Hermosillo,2015,Mom and Pop Store,18
Coahuila,Saltillo,2015,Big Retail Store,10.13
Tamaulipas,Reynosa,2015,Big Retail Store,11.23
BajaCalifornia,Mexicali,2015,Big Retail Store,10.67
Chihuahua,Chihuahua,2015,Big Retail Store,11.36
Sonora,San Luis Río Colorado,2015,Big Retail Store,10.3
Tamaulipas,Matamoros,2015,Big Retail Store,9.83
NuevoLeon,ZM Monterrey,2015,Big Retail Store,10
Sonora,Hermosillo,2015,Big Retail Store,10
Coahuila,Saltillo,2015,Big Retail Store,10.13
Tamaulipas,Reynosa,2015,Big Retail Store,11.23
BajaCalifornia,Mexicali,2015,Big Retail Store,10.67
Chihuahua,Chihuahua,2015,Big Retail Store,11.36
Sonora,San Luis Río Colorado,2015,Big Retail Store,10.3
Tamaulipas,Matamoros,2015,Big Retail Store,9.83
NuevoLeon,ZM Monterrey,2015,Big Retail Store,10
Sonora,Hermosillo,2015,Big Retail Store,10
Coahuila,Saltillo,2015,Big Retail Store,10.13
Tamaulipas,Reynosa,2015,Big Retail Store,11.23
BajaCalifornia,Mexicali,2015,Big Retail Store,10.67
Chihuahua,Chihuahua,2015,Big Retail Store,11.36
Sonora,San Luis Río Colorado,2015,Big Retail Store,10.3
Tamaulipas,Matamoros,2015,Big Retail Store,10
NuevoLeon,ZM Monterrey,2015,Big Retail Store,10
Sonora,Hermosillo,2015,Big Retail Store,10
Coahuila,Saltillo,2015,Big Retail Store,10.13
Tamaulipas,Reynosa,2015,Big Retail Store,11.23
BajaCalifornia,Mexicali,2015,Big Retail Store,10.67
Chihuahua,Chihuahua,2015,Big Retail Store,11.36
Sonora,San Luis Río Colorado,2015,Big Retail Store,10.3
Tamaulipas,Matamoros,2015,Big Retail Store,10
NuevoLeon,ZM Monterrey,2015,Big Retail Store,10
Sonora,Hermosillo,2015,Big Retail Store,10
Coahuila,Saltillo,2015,Big Retail Store,10.13
Tamaulipas,Reynosa,2015,Big Retail Store,11.23
BajaCalifornia,Mexicali,2015,Big Retail Store,10.67
Chihuahua,Chihuahua,2015,Big Retail Store,11.36
Sonora,San Luis Río Colorado,2015,Big Retail Store,10.3
Tamaulipas,Matamoros,2015,Big Retail Store,10
NuevoLeon,ZM Monterrey,2015,Big Retail Store,10
Sonora,Hermosillo,2015,Big Retail Store,10
Coahuila,Saltillo,2015,Big Retail Store,10.13
Tamaulipas,Reynosa,2015,Big Retail Store,11.23
BajaCalifornia,Mexicali,2015,Big Retail Store,10.67
Chihuahua,Chihuahua,2015,Big Retail Store,11.36
Sonora,San Luis Río Colorado,2015,Big Retail Store,10.3
Tamaulipas,Matamoros,2015,Big Retail Store,10
NuevoLeon,ZM Monterrey,2015,Big Retail Store,10
Sonora,Hermosillo,2015,Big Retail Store,10
Coahuila,Saltillo,2015,Big Retail Store,9.97
Tamaulipas,Reynosa,2015,Big Retail Store,11.23
BajaCalifornia,Mexicali,2015,Big Retail Store,10.67
Chihuahua,Chihuahua,2015,Big Retail Store,11.36
Sonora,San Luis Río Colorado,2015,Big Retail Store,10.3
Tamaulipas,Matamoros,2015,Big Retail Store,10
NuevoLeon,ZM Monterrey,2015,Big Retail Store,10
Sonora,Hermosillo,2015,Big Retail Store,10
Coahuila,Saltillo,2015,Big Retail Store,9.97
Tamaulipas,Reynosa,2015,Big Retail Store,11.23
BajaCalifornia,Mexicali,2015,Big Retail Store,10.67
Chihuahua,Chihuahua,2015,Big Retail Store,11.36
Sonora,San Luis Río Colorado,2015,Big Retail Store,10.3
Tamaulipas,Matamoros,2015,Big Retail Store,10
NuevoLeon,ZM Monterrey,2015,Big Retail Store,10
Sonora,Hermosillo,2015,Big Retail Store,10
Coahuila,Saltillo,2015,Big Retail Store,9.97
Tamaulipas,Reynosa,2015,Big Retail Store,11.23
BajaCalifornia,Mexicali,2015,Big Retail Store,10.67
Chihuahua,Chihuahua,2015,Big Retail Store,11.36
Sonora,San Luis Río Colorado,2015,Big Retail Store,10.3
Tamaulipas,Matamoros,2015,Big Retail Store,10
NuevoLeon,ZM Monterrey,2015,Big Retail Store,10
Sonora,Hermosillo,2015,Big Retail Store,10
Coahuila,Saltillo,2015,Big Retail Store,9.97
Tamaulipas,Reynosa,2015,Big Retail Store,11.23
BajaCalifornia,Mexicali,2015,Big Retail Store,10.67
Chihuahua,Chihuahua,2015,Big Retail Store,11.36
Sonora,San Luis Río Colorado,2015,Big Retail Store,10.3
Tamaulipas,Matamoros,2015,Big Retail Store,10
NuevoLeon,ZM Monterrey,2015,Big Retail Store,10
Sonora,Hermosillo,2015,Big Retail Store,10
Coahuila,Saltillo,2015,Big Retail Store,10.13
Tamaulipas,Reynosa,2015,Big Retail Store,11.23
BajaCalifornia,Mexicali,2015,Big Retail Store,10.67
Chihuahua,Chihuahua,2015,Big Retail Store,11.36
Sonora,San Luis Río Colorado,2015,Big Retail Store,10.3
Tamaulipas,Matamoros,2015,Big Retail Store,10
NuevoLeon,ZM Monterrey,2015,Big Retail Store,10
Sonora,Hermosillo,2015,Big Retail Store,10
Coahuila,Saltillo,2015,Big Retail Store,10.13
Tamaulipas,Reynosa,2015,Big Retail Store,11.23
BajaCalifornia,Mexicali,2015,Big Retail Store,10.67
Chihuahua,Chihuahua,2015,Big Retail Store,11.36
Sonora,San Luis Río Colorado,2015,Big Retail Store,10.3
Tamaulipas,Matamoros,2015,Big Retail Store,10
NuevoLeon,ZM Monterrey,2015,Big Retail Store,10
Sonora,Hermosillo,2015,Big Retail Store,10
Coahuila,Saltillo,2015,Big Retail Store,10.13
Tamaulipas,Reynosa,2015,Big Retail Store,11.23
BajaCalifornia,Mexicali,2015,Big Retail Store,10.67
Chihuahua,Chihuahua,2015,Big Retail Store,11.36
Sonora,San Luis Río Colorado,2015,Big Retail Store,10.3
Tamaulipas,Matamoros,2015,Big Retail Store,9.83
NuevoLeon,ZM Monterrey,2015,Big Retail Store,10
Sonora,Hermosillo,2015,Big Retail Store,10
Coahuila,Saltillo,2015,Big Retail Store,10.13
Tamaulipas,Reynosa,2015,Big Retail Store,11.23
BajaCalifornia,Mexicali,2015,Big Retail Store,10.4
Chihuahua,Chihuahua,2015,Big Retail Store,11.36
Sonora,San Luis Río Colorado,2015,Big Retail Store,10.3
Tamaulipas,Matamoros,2015,Big Retail Store,9.97
NuevoLeon,ZM Monterrey,2015,Big Retail Store,10
Sonora,Hermosillo,2015,Big Retail Store,10
Coahuila,Saltillo,2015,Big Retail Store,10.2
Tamaulipas,Reynosa,2015,Big Retail Store,11.23
BajaCalifornia,Mexicali,2015,Big Retail Store,10.23
Chihuahua,Chihuahua,2015,Big Retail Store,11.36
Sonora,San Luis Río Colorado,2015,Big Retail Store,10.3
Tamaulipas,Matamoros,2015,Big Retail Store,9.97
NuevoLeon,ZM Monterrey,2015,Big Retail Store,10
Sonora,Hermosillo,2015,Big Retail Store,10
Coahuila,Saltillo,2015,Big Retail Store,10.2
Tamaulipas,Reynosa,2015,Big Retail Store,11.23
BajaCalifornia,Mexicali,2015,Big Retail Store,10.3
Chihuahua,Chihuahua,2015,Big Retail Store,11.36
Sonora,San Luis Río Colorado,2015,Big Retail Store,10.3
Tamaulipas,Matamoros,2015,Big Retail Store,9.97
NuevoLeon,ZM Monterrey,2015,Big Retail Store,10
Sonora,Hermosillo,2015,Big Retail Store,10
Coahuila,Saltillo,2015,Big Retail Store,10.2
Tamaulipas,Reynosa,2015,Big Retail Store,11.23
BajaCalifornia,Mexicali,2015,Big Retail Store,10.3
Chihuahua,Chihuahua,2015,Big Retail Store,11.36
Sonora,San Luis Río Colorado,2015,Big Retail Store,10.3
Tamaulipas,Matamoros,2015,Big Retail Store,9.97
NuevoLeon,ZM Monterrey,2015,Big Retail Store,10.07
Sonora,Hermosillo,2015,Big Retail Store,10
Coahuila,Saltillo,2015,Big Retail Store,10.2
Tamaulipas,Reynosa,2015,Big Retail Store,11.23
BajaCalifornia,Mexicali,2015,Big Retail Store,10.3
Chihuahua,Chihuahua,2015,Big Retail Store,11.36
Sonora,San Luis Río Colorado,2015,Big Retail Store,10.3
Tamaulipas,Matamoros,2015,Big Retail Store,10.13
NuevoLeon,ZM Monterrey,2015,Big Retail Store,10.07
Sonora,Hermosillo,2015,Big Retail Store,10
Coahuila,Saltillo,2015,Big Retail Store,10.23
Tamaulipas,Reynosa,2015,Big Retail Store,11.23
BajaCalifornia,Mexicali,2015,Big Retail Store,10.3
Chihuahua,Chihuahua,2015,Big Retail Store,11.36
Sonora,San Luis Río Colorado,2015,Big Retail Store,10.3
Tamaulipas,Matamoros,2015,Big Retail Store,10.2
NuevoLeon,ZM Monterrey,2015,Big Retail Store,10.07
Sonora,Hermosillo,2015,Big Retail Store,10
Coahuila,Saltillo,2015,Big Retail Store,10.23
Tamaulipas,Reynosa,2015,Big Retail Store,11.23
BajaCalifornia,Mexicali,2015,Big Retail Store,10.3
Chihuahua,Chihuahua,2015,Big Retail Store,11.36
Sonora,San Luis Río Colorado,2015,Big Retail Store,10.3
Tamaulipas,Matamoros,2015,Big Retail Store,10.2
NuevoLeon,ZM Monterrey,2015,Big Retail Store,10.07
Sonora,Hermosillo,2015,Big Retail Store,10
Coahuila,Saltillo,2015,Big Retail Store,10.23
Tamaulipas,Reynosa,2015,Big Retail Store,11.23
BajaCalifornia,Mexicali,2015,Big Retail Store,10.3
Chihuahua,Chihuahua,2015,Big Retail Store,11.36
Sonora,San Luis Río Colorado,2015,Big Retail Store,10.3
Tamaulipas,Matamoros,2015,Big Retail Store,10.2
NuevoLeon,ZM Monterrey,2015,Big Retail Store,10.07
Sonora,Hermosillo,2015,Big Retail Store,10
Coahuila,Saltillo,2015,Big Retail Store,10.23
Tamaulipas,Reynosa,2015,Big Retail Store,11.23
BajaCalifornia,Mexicali,2015,Big Retail Store,10.5
Chihuahua,Chihuahua,2015,Big Retail Store,11.36
Sonora,San Luis Río Colorado,2015,Big Retail Store,10.3
Tamaulipas,Matamoros,2015,Big Retail Store,10.2
NuevoLeon,ZM Monterrey,2015,Big Retail Store,10.07
Sonora,Hermosillo,2015,Big Retail Store,10
Coahuila,Saltillo,2015,Big Retail Store,10.23
Tamaulipas,Reynosa,2015,Big Retail Store,11.23
BajaCalifornia,Mexicali,2015,Big Retail Store,10.3
Chihuahua,Chihuahua,2015,Big Retail Store,11.36
Sonora,San Luis Río Colorado,2015,Big Retail Store,10.3
Tamaulipas,Matamoros,2015,Big Retail Store,10.2
NuevoLeon,ZM Monterrey,2015,Big Retail Store,10.07
Sonora,Hermosillo,2015,Big Retail Store,10
Coahuila,Saltillo,2015,Big Retail Store,10.23
Tamaulipas,Reynosa,2015,Big Retail Store,11.23
BajaCalifornia,Mexicali,2015,Big Retail Store,10.3
Chihuahua,Chihuahua,2015,Big Retail Store,11.36
Sonora,San Luis Río Colorado,2015,Big Retail Store,10.3
Tamaulipas,Matamoros,2015,Big Retail Store,10.2
NuevoLeon,ZM Monterrey,2015,Big Retail Store,10.07
Sonora,Hermosillo,2015,Big Retail Store,10
Coahuila,Saltillo,2015,Big Retail Store,10.23
Tamaulipas,Reynosa,2015,Big Retail Store,11.23
BajaCalifornia,Mexicali,2015,Big Retail Store,10.3
Chihuahua,Chihuahua,2015,Big Retail Store,11.36
Sonora,San Luis Río Colorado,2015,Big Retail Store,10.3
Tamaulipas,Matamoros,2015,Big Retail Store,9.5
NuevoLeon,ZM Monterrey,2015,Big Retail Store,10.1
Sonora,Hermosillo,2015,Big Retail Store,10
Coahuila,Saltillo,2015,Big Retail Store,10.23
Tamaulipas,Reynosa,2015,Big Retail Store,11.23
BajaCalifornia,Mexicali,2015,Big Retail Store,10.3
Chihuahua,Chihuahua,2015,Big Retail Store,11.36
Sonora,San Luis Río Colorado,2015,Big Retail Store,10.3
Tamaulipas,Matamoros,2015,Big Retail Store,10.2
NuevoLeon,ZM Monterrey,2015,Big Retail Store,10.1
Sonora,Hermosillo,2015,Big Retail Store,10
Coahuila,Saltillo,2015,Big Retail Store,10.23
Tamaulipas,Reynosa,2015,Big Retail Store,11.23
BajaCalifornia,Mexicali,2015,Big Retail Store,10.3
Chihuahua,Chihuahua,2015,Big Retail Store,11.36
Sonora,San Luis Río Colorado,2015,Big Retail Store,10.3
Tamaulipas,Matamoros,2015,Big Retail Store,9.5
NuevoLeon,ZM Monterrey,2015,Big Retail Store,10.1
Sonora,Hermosillo,2015,Big Retail Store,10
Coahuila,Saltillo,2015,Big Retail Store,10.23
Tamaulipas,Reynosa,2015,Big Retail Store,11.23
BajaCalifornia,Mexicali,2015,Big Retail Store,9.77
Chihuahua,Chihuahua,2015,Big Retail Store,11.36
Sonora,San Luis Río Colorado,2015,Big Retail Store,10.3
Tamaulipas,Matamoros,2015,Big Retail Store,10.2
NuevoLeon,ZM Monterrey,2015,Big Retail Store,10.1
Sonora,Hermosillo,2015,Big Retail Store,10
Coahuila,Saltillo,2015,Big Retail Store,10.23
Tamaulipas,Reynosa,2015,Big Retail Store,11.23
BajaCalifornia,Mexicali,2015,Big Retail Store,10.3
Chihuahua,Chihuahua,2015,Big Retail Store,11.36
Sonora,San Luis Río Colorado,2015,Big Retail Store,10.3
Tamaulipas,Matamoros,2015,Big Retail Store,10.17
NuevoLeon,ZM Monterrey,2015,Big Retail Store,10.1
Sonora,Hermosillo,2015,Big Retail Store,10
Coahuila,Saltillo,2015,Big Retail Store,10.23
Tamaulipas,Reynosa,2015,Big Retail Store,11.23
BajaCalifornia,Mexicali,2015,Big Retail Store,10.3
Chihuahua,Chihuahua,2015,Big Retail Store,11.36
Sonora,San Luis Río Colorado,2015,Big Retail Store,10.3
Tamaulipas,Matamoros,2015,Big Retail Store,10.17
NuevoLeon,ZM Monterrey,2015,Big Retail Store,10.1
Sonora,Hermosillo,2015,Big Retail Store,10
Coahuila,Saltillo,2015,Big Retail Store,10.23
Tamaulipas,Reynosa,2015,Big Retail Store,11.23
BajaCalifornia,Mexicali,2015,Big Retail Store,9.77
Chihuahua,Chihuahua,2015,Big Retail Store,11.36
Sonora,San Luis Río Colorado,2015,Big Retail Store,10.3
Tamaulipas,Matamoros,2015,Big Retail Store,10.1
NuevoLeon,ZM Monterrey,2015,Big Retail Store,10.1
Sonora,Hermosillo,2015,Big Retail Store,10
Coahuila,Saltillo,2015,Big Retail Store,10.23
Tamaulipas,Reynosa,2015,Big Retail Store,11.23
BajaCalifornia,Mexicali,2015,Big Retail Store,9.77
Chihuahua,Chihuahua,2015,Big Retail Store,11.36
Sonora,San Luis Río Colorado,2015,Big Retail Store,10.3
Tamaulipas,Matamoros,2015,Big Retail Store,10.37
NuevoLeon,ZM Monterrey,2015,Big Retail Store,10.1
Sonora,Hermosillo,2015,Big Retail Store,10
Coahuila,Saltillo,2015,Big Retail Store,10.23
Tamaulipas,Reynosa,2015,Big Retail Store,11.23
BajaCalifornia,Mexicali,2015,Big Retail Store,9.77
Chihuahua,Chihuahua,2015,Big Retail Store,11.36
Sonora,San Luis Río Colorado,2015,Big Retail Store,10.3
Tamaulipas,Matamoros,2015,Big Retail Store,10.37
NuevoLeon,ZM Monterrey,2015,Big Retail Store,10.1
Sonora,Hermosillo,2015,Big Retail Store,10
Coahuila,Saltillo,2015,Big Retail Store,10.23
Tamaulipas,Reynosa,2015,Big Retail Store,11.23
BajaCalifornia,Mexicali,2015,Big Retail Store,10.3
Chihuahua,Chihuahua,2015,Big Retail Store,11.36
Sonora,San Luis Río Colorado,2015,Big Retail Store,10.3
Tamaulipas,Matamoros,2015,Big Retail Store,10.37
NuevoLeon,ZM Monterrey,2015,Big Retail Store,10.1
Sonora,Hermosillo,2015,Big Retail Store,10
Coahuila,Saltillo,2015,Big Retail Store,10.23
Tamaulipas,Reynosa,2015,Big Retail Store,11.23
BajaCalifornia,Mexicali,2015,Big Retail Store,10.3
Chihuahua,Chihuahua,2015,Big Retail Store,11.36
Sonora,San Luis Río Colorado,2015,Big Retail Store,10.3
Tamaulipas,Matamoros,2015,Big Retail Store,10.37
NuevoLeon,ZM Monterrey,2015,Big Retail Store,10.1
Sonora,Hermosillo,2015,Big Retail Store,10
Coahuila,Saltillo,2015,Big Retail Store,9.77
Tamaulipas,Reynosa,2015,Big Retail Store,11.23
BajaCalifornia,Mexicali,2015,Big Retail Store,9.77
Chihuahua,Chihuahua,2015,Big Retail Store,11.36
Sonora,San Luis Río Colorado,2015,Big Retail Store,10.3
Tamaulipas,Matamoros,2015,Big Retail Store,10.37
NuevoLeon,ZM Monterrey,2015,Big Retail Store,10.13
Sonora,Hermosillo,2015,Big Retail Store,10
Coahuila,Saltillo,2015,Big Retail Store,9.77
Tamaulipas,Reynosa,2015,Big Retail Store,11.23
BajaCalifornia,Mexicali,2015,Big Retail Store,9.77
Chihuahua,Chihuahua,2015,Big Retail Store,11.36
Sonora,San Luis Río Colorado,2015,Big Retail Store,10.3
Tamaulipas,Matamoros,2015,Big Retail Store,10.37
NuevoLeon,ZM Monterrey,2015,Big Retail Store,10.13
Sonora,Hermosillo,2015,Big Retail Store,10
Coahuila,Saltillo,2015,Big Retail Store,9.77
Tamaulipas,Reynosa,2015,Big Retail Store,11.23
BajaCalifornia,Mexicali,2015,Big Retail Store,10.3
Chihuahua,Chihuahua,2015,Big Retail Store,11.36
Sonora,San Luis Río Colorado,2015,Big Retail Store,10.3
Tamaulipas,Matamoros,2015,Big Retail Store,10.37
NuevoLeon,ZM Monterrey,2015,Big Retail Store,10.13
Sonora,Hermosillo,2015,Big Retail Store,10.03
Coahuila,Saltillo,2015,Big Retail Store,9.77
Tamaulipas,Reynosa,2015,Big Retail Store,11.23
BajaCalifornia,Mexicali,2015,Big Retail Store,10.3
Chihuahua,Chihuahua,2015,Big Retail Store,11.36
Sonora,San Luis Río Colorado,2015,Big Retail Store,10.3
Tamaulipas,Matamoros,2015,Big Retail Store,10.37
NuevoLeon,ZM Monterrey,2015,Big Retail Store,10.2
Sonora,Hermosillo,2015,Big Retail Store,10.03
Coahuila,Saltillo,2015,Big Retail Store,9.77
Tamaulipas,Reynosa,2015,Big Retail Store,11.23
BajaCalifornia,Mexicali,2015,Big Retail Store,10.3
Chihuahua,Chihuahua,2015,Big Retail Store,11.36
Sonora,San Luis Río Colorado,2015,Big Retail Store,10.3
Tamaulipas,Matamoros,2015,Big Retail Store,10.37
NuevoLeon,ZM Monterrey,2015,Big Retail Store,10.2
Sonora,Hermosillo,2015,Big Retail Store,10.03
Coahuila,Saltillo,2015,Big Retail Store,9.77
Tamaulipas,Reynosa,2015,Big Retail Store,11.23
BajaCalifornia,Mexicali,2015,Big Retail Store,10.3
Chihuahua,Chihuahua,2015,Big Retail Store,11.36
Sonora,San Luis Río Colorado,2015,Big Retail Store,10.3
Tamaulipas,Matamoros,2015,Big Retail Store,10.37
NuevoLeon,ZM Monterrey,2015,Big Retail Store,10.2
Sonora,Hermosillo,2015,Big Retail Store,10.03
Coahuila,Saltillo,2015,Big Retail Store,9.77
Tamaulipas,Reynosa,2015,Big Retail Store,11.23
BajaCalifornia,Mexicali,2015,Big Retail Store,9.77
Chihuahua,Chihuahua,2015,Big Retail Store,11.36
Sonora,San Luis Río Colorado,2015,Big Retail Store,10.3
Tamaulipas,Matamoros,2015,Big Retail Store,10.37
NuevoLeon,ZM Monterrey,2015,Big Retail Store,10.2
Sonora,Hermosillo,2015,Big Retail Store,10.03
Coahuila,Saltillo,2015,Big Retail Store,10.23
Tamaulipas,Reynosa,2015,Big Retail Store,11.23
BajaCalifornia,Mexicali,2015,Big Retail Store,10.3
Chihuahua,Chihuahua,2015,Big Retail Store,11.36
Sonora,San Luis Río Colorado,2015,Big Retail Store,10.3
Tamaulipas,Matamoros,2015,Big Retail Store,10.37
NuevoLeon,ZM Monterrey,2015,Big Retail Store,10.2
Sonora,Hermosillo,2015,Big Retail Store,10.03
Coahuila,Saltillo,2015,Big Retail Store,10.23
Tamaulipas,Reynosa,2015,Big Retail Store,11.23
BajaCalifornia,Mexicali,2015,Big Retail Store,10.3
Chihuahua,Chihuahua,2015,Big Retail Store,11.36
Sonora,San Luis Río Colorado,2015,Big Retail Store,10.3
Tamaulipas,Matamoros,2015,Big Retail Store,10.17
NuevoLeon,ZM Monterrey,2015,Big Retail Store,10.2
Sonora,Hermosillo,2015,Big Retail Store,10
Coahuila,Saltillo,2015,Big Retail Store,10.23
Tamaulipas,Reynosa,2015,Big Retail Store,11.23
BajaCalifornia,Mexicali,2015,Big Retail Store,10.3
Chihuahua,Chihuahua,2015,Big Retail Store,11.36
Sonora,San Luis Río Colorado,2015,Big Retail Store,10.3
Tamaulipas,Matamoros,2015,Big Retail Store,10.17
NuevoLeon,ZM Monterrey,2015,Big Retail Store,10.27
Sonora,Hermosillo,2015,Big Retail Store,10.03
Coahuila,Saltillo,2015,Big Retail Store,10.23
Tamaulipas,Reynosa,2015,Big Retail Store,11.23
BajaCalifornia,Mexicali,2015,Big Retail Store,10.3
Chihuahua,Chihuahua,2015,Big Retail Store,11.36
Sonora,San Luis Río Colorado,2015,Big Retail Store,10.3
Tamaulipas,Matamoros,2015,Big Retail Store,10.17
NuevoLeon,ZM Monterrey,2015,Big Retail Store,10.07
Sonora,Hermosillo,2015,Big Retail Store,10.03
Coahuila,Saltillo,2015,Big Retail Store,10.23
Tamaulipas,Reynosa,2015,Big Retail Store,11.23
BajaCalifornia,Mexicali,2015,Big Retail Store,10.3
Chihuahua,Chihuahua,2015,Big Retail Store,11.36
Sonora,San Luis Río Colorado,2015,Big Retail Store,10.3
Tamaulipas,Matamoros,2015,Big Retail Store,10.17
NuevoLeon,ZM Monterrey,2015,Big Retail Store,10.07
Sonora,Hermosillo,2015,Big Retail Store,10.03
Coahuila,Saltillo,2015,Big Retail Store,10.23
Tamaulipas,Reynosa,2015,Big Retail Store,11.23
BajaCalifornia,Mexicali,2015,Big Retail Store,9.97
Chihuahua,Chihuahua,2015,Big Retail Store,11.36
Sonora,San Luis Río Colorado,2015,Big Retail Store,10.3
Tamaulipas,Matamoros,2015,Big Retail Store,10.17
NuevoLeon,ZM Monterrey,2015,Big Retail Store,10.1
Sonora,Hermosillo,2015,Big Retail Store,10.03
Coahuila,Saltillo,2015,Big Retail Store,10.23
Tamaulipas,Reynosa,2015,Big Retail Store,11.23
BajaCalifornia,Mexicali,2015,Big Retail Store,9.97
Chihuahua,Chihuahua,2015,Big Retail Store,11.36
Sonora,San Luis Río Colorado,2015,Big Retail Store,10.3
Tamaulipas,Matamoros,2015,Big Retail Store,10.5
NuevoLeon,ZM Monterrey,2015,Big Retail Store,10.27
Sonora,Hermosillo,2015,Big Retail Store,10.03
Coahuila,Saltillo,2015,Big Retail Store,10.23
Tamaulipas,Reynosa,2015,Big Retail Store,11.23
BajaCalifornia,Mexicali,2016,Mom and Pop Store,17
Chihuahua,Chihuahua,2016,Mom and Pop Store,15
Sonora,San Luis Río Colorado,2016,Mom and Pop Store,15
Tamaulipas,Matamoros,2016,Mom and Pop Store,16
NuevoLeon,ZM Monterrey,2016,Mom and Pop Store,14
Sonora,Hermosillo,2016,Mom and Pop Store,18
Coahuila,Saltillo,2016,Mom and Pop Store,12.6
Tamaulipas,Reynosa,2016,Mom and Pop Store,14.25
BajaCalifornia,Mexicali,2016,Mom and Pop Store,17
Chihuahua,Chihuahua,2016,Mom and Pop Store,15
Sonora,San Luis Río Colorado,2016,Mom and Pop Store,15
Tamaulipas,Matamoros,2016,Mom and Pop Store,16
NuevoLeon,ZM Monterrey,2016,Mom and Pop Store,14
Sonora,Hermosillo,2016,Mom and Pop Store,18
Coahuila,Saltillo,2016,Mom and Pop Store,12.6
Tamaulipas,Reynosa,2016,Mom and Pop Store,14.25
BajaCalifornia,Mexicali,2016,Mom and Pop Store,17
Chihuahua,Chihuahua,2016,Mom and Pop Store,15
Sonora,San Luis Río Colorado,2016,Mom and Pop Store,15
Tamaulipas,Matamoros,2016,Mom and Pop Store,16
NuevoLeon,ZM Monterrey,2016,Mom and Pop Store,14.05
Sonora,Hermosillo,2016,Mom and Pop Store,18
Coahuila,Saltillo,2016,Mom and Pop Store,12.6
Tamaulipas,Reynosa,2016,Mom and Pop Store,14.25
BajaCalifornia,Mexicali,2016,Mom and Pop Store,17.57
Chihuahua,Chihuahua,2016,Mom and Pop Store,15
Sonora,San Luis Río Colorado,2016,Mom and Pop Store,15
Tamaulipas,Matamoros,2016,Mom and Pop Store,16
NuevoLeon,ZM Monterrey,2016,Mom and Pop Store,14.05
Sonora,Hermosillo,2016,Mom and Pop Store,18
Coahuila,Saltillo,2016,Mom and Pop Store,12.6
Tamaulipas,Reynosa,2016,Mom and Pop Store,14.25
BajaCalifornia,Mexicali,2016,Mom and Pop Store,17.57
Chihuahua,Chihuahua,2016,Mom and Pop Store,15
Sonora,San Luis Río Colorado,2016,Mom and Pop Store,15
Tamaulipas,Matamoros,2016,Mom and Pop Store,16
NuevoLeon,ZM Monterrey,2016,Mom and Pop Store,14.05
Sonora,Hermosillo,2016,Mom and Pop Store,18
Coahuila,Saltillo,2016,Mom and Pop Store,13.2
Tamaulipas,Reynosa,2016,Mom and Pop Store,14.25
BajaCalifornia,Mexicali,2016,Mom and Pop Store,17.57
Chihuahua,Chihuahua,2016,Mom and Pop Store,15
Sonora,San Luis Río Colorado,2016,Mom and Pop Store,15
Tamaulipas,Matamoros,2016,Mom and Pop Store,16
NuevoLeon,ZM Monterrey,2016,Mom and Pop Store,14.05
Sonora,Hermosillo,2016,Mom and Pop Store,19
Coahuila,Saltillo,2016,Mom and Pop Store,13.2
Tamaulipas,Reynosa,2016,Mom and Pop Store,14.25
BajaCalifornia,Mexicali,2016,Mom and Pop Store,17.57
